Year,Month,AIRT,U10,V10,W10,EVP,PCP,EMP,QSHORT,QLONG,QLAT,QSEN,QNET,SSH,SST,SSS,SSC,SLD
1997,6,301.65576171875,7.1531400680542,7.1531400680542,9.39580249786377,-0.00501219555735588,0.00691604614257812,-0.011928241699934,18880000,-3541698,-12534432,-536831,2267039,0.429700613021851,29.2041077837348,33.1568345893174,1541.39766752233,33
1997,7,300.933349609375,7.50270652770996,7.50270652770996,10.1566457748413,-0.00485065951943398,0.0123577117919922,-0.0172083713114262,15950848,-3060837,-12130128,-719532,40351,0.618610186502337,28.7250892594457,32.9660939052701,1540.1579376739,51
1997,8,300.60302734375,7.68154239654541,7.68154239654541,9.69684219360352,-0.00423664972186089,0.0114173889160156,-0.0156540386378765,17150464,-3144832,-10595008,-586864,2823760,0.400097658857703,28.0798058956861,33.6756492499262,1539.56016346605,34
1997,9,300.6845703125,4.61152362823486,4.61152362823486,6.35248851776123,-0.00414292141795158,0.00669670104980469,-0.0108396224677563,19022168,-3923481,-10361056,-971456,3766175,0.504165776073933,28.650379948318,33.3048493601382,1540.37998364003,36
1997,10,300.916015625,-1.67800331115723,-1.67800331115723,3.84442329406738,-0.00384038686752319,0.00305557250976562,-0.00689595937728882,18322944,-4811735,-9604032,-867386,3039791,0.605182042345405,29.4128543883562,33.1522568129003,1541.83433654099,17
1997,11,300.22705078125,-3.20445251464844,-3.20445251464844,4.91666126251221,-0.00441103056073189,0.00499343872070312,-0.00940446928143501,14661120,-4631712,-11031456,-1044672,-2046720,0.370799889788032,28.7917416840792,32.4167607352138,1539.68089106632,27
1997,12,299.0517578125,-3.70874786376953,-3.70874786376953,5.78978061676025,-0.00571577623486519,0.000896453857421875,-0.00661223009228706,16229376,-6417200,-14293504,-1378016,-5859344,0.404980620369315,27.9369792714715,32.1710867341608,1537.53824785549,39
1998,1,297.88427734375,-2.76672077178955,-2.76672077178955,5.50684499740601,-0.00514601171016693,7.62939453125e-06,-0.00515364110469818,18855424,-7597376,-12869568,-1254784,-2866304,0.404675435274839,26.3190099745989,31.9437238387764,1533.61729642821,35
1998,2,298.0263671875,-1.66565132141113,-1.66565132141113,4.02751779556274,-0.00441531464457512,3.814697265625e-06,-0.00441912934184074,21433856,-8133872,-11041648,-864432,1393904,0.429700613021851,26.5878170058131,32.7967161778361,1535.21377078647,46
1998,3,299.802734375,-0.837224960327148,-0.837224960327148,3.42776966094971,-0.00358596071600914,3.814697265625e-06,-0.00358977541327477,23637972,-7279432,-8967408,-490128,6901004,0.43977172113955,27.8234504163265,32.7570421155542,1537.95242030397,43
1998,4,301.55419921875,1.28936195373535,1.28936195373535,3.06512880325317,-0.00373553484678268,3.814697265625e-06,-0.00373934954404831,24893440,-6552443,-9342352,-515888,8482757,0.38239692337811,29.855983145535,33.1720938440412,1542.78567062572,15
1998,5,302.815185546875,2.06406211853027,2.06406211853027,5.81171226501465,-0.00440887361764908,0.00464248657226562,-0.0090513601899147,21474304,-4250240,-11025872,-732472,5465720,0.334788048639894,30.7253944426775,33.1843012478203,1544.58745880843,11
1998,6,301.866943359375,5.63242626190186,5.63242626190186,8.38855934143066,-0.00588587671518326,0.0165176391601562,-0.0224035158753395,14584320,-3191674,-14719120,-1410255,-4736729,0.654927212744951,30.0412915349007,33.0790123902261,1543.06614057451,26
1998,7,301.407958984375,4.45040321350098,4.45040321350098,7.72704124450684,-0.00507870316505432,0.00988388061523438,-0.0149625837802887,17129472,-3453157,-12699888,-1111690,-135263,0.718100527301431,29.1118198111653,32.8653828240931,1540.87274013732,47
1998,8,301.217041015625,3.75,3.75,7.25274562835693,-0.00523040816187859,0.00976181030273438,-0.014992218464613,16600576,-3501522,-13079696,-1228340,-1208982,0.787072358652949,29.0891140401363,32.6563310343772,1540.58859814079,55
1998,9,300.715576171875,2.09736824035645,2.09736824035645,6.10911893844604,-0.00472012162208557,0.0113391876220703,-0.0160593092441559,15191673,-3673440,-11804384,-1368617,-1654768,0.601519821211696,28.8701132163405,32.7417828608304,1540.21637598575,41
1998,10,300.86474609375,0.0819282531738281,0.0819282531738281,5.20496892929077,-0.00473025813698769,0.00950241088867188,-0.0142326690256596,15624192,-4201182,-11829648,-1328537,-1735175,0.592364268377423,29.4370250478387,31.6431165207177,1540.1875058032,37
1998,11,300.470703125,-2.8737678527832,-2.8737678527832,5.84522676467896,-0.00480629503726959,0.0105991363525391,-0.0154054313898087,14013440,-4298464,-12019472,-1316208,-3620704,0.571611681953073,28.9895016252995,31.3638721592724,1538.91871702285,39
1998,12,299.927734375,-3.65694332122803,-3.65694332122803,5.76158380508423,-0.00634664669632912,0.000926017761230469,-0.00727266445755959,15618560,-5588720,-15871520,-1199280,-7040960,0.544755393639207,28.1984618604183,31.8338572047651,1537.73188369255,51
1999,1,298.5771484375,-2.81251049041748,-2.81251049041748,5.86733436584473,-0.00690534338355064,4.57763671875e-05,-0.00695111975073814,18241024,-7377040,-17269328,-1352608,-7757952,0.57039094157517,26.4259468317032,30.4467909503728,1532.15227771791,49
1999,2,299.569091796875,-2.60020923614502,-2.60020923614502,4.85401916503906,-0.00471828877925873,0.000150680541992188,-0.00486896932125092,20422144,-7031378,-11799088,-669184,922494,0.490432446822524,27.3634754419327,32.1344645228237,1536.21872393312,64
1999,3,299.902587890625,1.1330099105835,1.1330099105835,3.01005935668945,-0.00373155996203423,1.1444091796875e-05,-0.0037430040538311,24094488,-7931899,-9332928,-628509,6201152,0.621356852352619,28.5419782027602,32.1985533926636,1538.89434537317,43
1999,4,301.6728515625,1.67285346984863,1.67285346984863,3.81211185455322,-0.00395185872912407,0.00184822082519531,-0.00580007955431938,21184512,-4988281,-9883152,-760619,5552460,0.585345011204481,29.6838587522507,32.4533829465508,1541.61837645496,17
1999,5,301.416259765625,4.65220642089844,4.65220642089844,6.87194538116455,-0.00519949570298195,0.0109195709228516,-0.0161190666258335,17055744,-3733630,-13003472,-1190269,-871627,0.567339090630412,29.680196531117,31.9833979010582,1541.08278452309,24
1999,6,300.78369140625,7.05050182342529,7.05050182342529,9.36201953887939,-0.00511658564209938,0.0179862976074219,-0.0231028832495213,14411264,-3126021,-12795248,-964944,-2474949,0.588396862149239,28.627674177289,32.526627369225,1539.45090567814,48
1999,7,300.73876953125,7.6846227645874,7.6846227645874,9.56112098693848,-0.00581904500722885,0.0128211975097656,-0.0186402425169945,15272448,-3248329,-14552752,-1155605,-3684238,0.573137607425451,28.2160405218601,32.8516494948417,1538.9234678508,45
1999,8,300.42822265625,6.92698383331299,6.92698383331299,9.25958728790283,-0.00488493964076042,0.00846290588378906,-0.0133478455245495,17081856,-3370630,-12216016,-987039,508171,0.463270973414183,27.8161259740591,33.086642017588,1538.31073281351,36
1999,9,300.433837890625,4.2065372467041,4.2065372467041,6.91534996032715,-0.0041571632027626,0.00929641723632812,-0.0134535804390907,17463336,-3761990,-10395920,-907428,2397998,0.514847254380584,27.9919125884771,33.0774864647537,1538.68803564552,47
1999,10,300.51171875,0.327855110168457,0.327855110168457,4.97884654998779,-0.00449865683913231,0.00768089294433594,-0.0121795497834682,15923200,-4260427,-11250064,-1142462,-729753,0.533158360049129,28.7346110343933,32.6944791711867,1539.87149836182,37
1999,11,300.075439453125,-3.38457298278809,-3.38457298278809,4.92479276657104,-0.00484424084424973,0.00309944152832031,-0.00794368237257004,16069632,-4864960,-12115200,-943056,-1853584,0.473342081531882,28.5317239835858,32.828760612756,1539.58483499669,34
1999,12,299.00927734375,-4.92787742614746,-4.92787742614746,6.34557199478149,-0.00690697133541107,0.00309371948242188,-0.0100006908178329,15646720,-6010848,-17273008,-1249136,-8886272,0.604571672156453,27.6828211247921,31.4340647310019,1536.13747796896,48
2000,1,298.0859375,-2.86213970184326,-2.86213970184326,5.28508520126343,-0.00500830262899399,2.38418579101562e-05,-0.00503214448690414,18781696,-7520080,-12524912,-1021088,-2284384,0.539262061938643,26.6002685576677,30.8572649024427,1533.02472660352,49
2000,2,298.516357421875,-2.85185718536377,-2.85185718536377,4.77287340164185,-0.00472832098603249,4.1961669921875e-05,-0.00477028265595436,19661312,-6737104,-11824288,-624688,475232,0.611590929329395,27.0748924165964,31.7606127820909,1535.1412860753,61
2000,3,299.511962890625,-1.61475467681885,-1.61475467681885,3.56572842597961,-0.00394820794463158,0.00437831878662109,-0.00832652673125267,21268168,-7214174,-9872704,-757456,3423834,0.678731650114059,27.8190557509661,31.9254127331078,1536.9983633555,72
2000,4,301.28662109375,1.5716438293457,1.5716438293457,2.87400913238525,-0.0034814290702343,0.000240325927734375,-0.00372175499796867,23854592,-5857582,-8706288,-569305,8721417,0.542313912883401,28.7038483768702,32.1268348954618,1539.16388873373,58
2000,5,301.521240234375,4.2504711151123,4.2504711151123,6.5430760383606,-0.00431841611862183,0.00598907470703125,-0.0103074908256531,19149824,-3819356,-10799152,-859772,3671544,0.619525741785765,29.5036774724722,31.9635608699173,1540.68866534751,21
2000,6,300.974365234375,5.27167320251465,5.27167320251465,8.35774517059326,-0.00535329803824425,0.0131454467773438,-0.018498744815588,15697920,-3266518,-13387712,-1191995,-2148305,0.61128574423492,28.8452101126313,31.5790276508778,1538.85075560281,44
2000,7,300.80419921875,5.36472606658936,5.36472606658936,8.71636199951172,-0.00530418381094933,0.0100898742675781,-0.0153940580785275,17479168,-3608838,-13264736,-1084790,-479196,0.600604265928268,28.5749381929636,32.4335459154099,1539.23150093344,47
2000,8,300.49658203125,6.36726951599121,6.36726951599121,8.7174243927002,-0.00566066056489944,0.0150108337402344,-0.0206714943051338,14804992,-3409629,-14155920,-1527444,-4288001,0.54597613401711,28.4372386783361,32.9477827996016,1539.51452884469,46
2000,9,300.53466796875,3.5631217956543,3.5631217956543,6.5396409034729,-0.00454308465123177,0.00805473327636719,-0.012597817927599,16827118,-3788492,-11361088,-1049622,627916,0.64210943877697,28.3815729171038,32.425916288048,1538.80264488293,62
2000,10,300.267822265625,0.0361080169677734,0.0361080169677734,4.41986513137817,-0.0041174441576004,0.0104827880859375,-0.0146002322435379,15606784,-4245904,-10296160,-1205466,-140746,0.561540573835373,28.9843745157123,32.4442273937166,1540.12554032853,29
2000,11,300.2490234375,-4.29526519775391,-4.29526519775391,5.61111402511597,-0.00542061775922775,0.00159835815429688,-0.00701897591352463,16891904,-5632576,-13556672,-847056,-3144400,0.51515243947506,28.5053559914231,32.3328348342329,1538.96665626848,44
2000,12,298.757080078125,-3.18291473388672,-3.18291473388672,5.6982479095459,-0.00681239739060402,0.000125885009765625,-0.00693828240036964,16779264,-6697536,-17038048,-1451504,-8407824,0.55024872533977,27.090273745358,30.6115909013897,1533.8671501782,56
2001,1,297.891845703125,-2.87243461608887,-2.87243461608887,6.01391220092773,-0.00704361125826836,2.6702880859375e-05,-0.00707031413912773,17954304,-7350515,-17614688,-1625344,-8636243,0.607623523101211,25.4723044484854,30.2270576823503,1529.65520940337,71
2001,2,297.871826171875,-0.745469093322754,-0.745469093322754,3.41562223434448,-0.00397144258022308,5.7220458984375e-06,-0.00397716462612152,21335552,-8052795,-9932128,-805360,2545269,0.50294503569603,25.4276253506541,30.1019317936152,1529.40452899542,56
2001,3,299.588134765625,-0.729679107666016,-0.729679107666016,3.87142729759216,-0.00385890901088715,4.76837158203125e-05,-0.00390659272670746,23601316,-7243215,-9651056,-493776,6213269,0.578630939126015,27.6549882441759,31.0052796732634,1535.5885371009,45
2001,4,301.74169921875,0.705995559692383,0.705995559692383,2.36555981636047,-0.00368104502558708,8.7738037109375e-05,-0.00376878306269646,24495104,-6358417,-9205456,-561311,8369920,0.581987975165248,29.7058320790529,31.6690572537482,1540.78375344024,10
2001,5,302.177490234375,4.41589546203613,4.41589546203613,6.25726127624512,-0.0049535259604454,0.00690841674804688,-0.0118619427084923,19312640,-3854028,-12388032,-826507,2244073,0.49287392757833,29.8764915838838,32.7524643391371,1542.35709101204,19
2001,6,301.337890625,6.11190509796143,6.11190509796143,9.90337753295898,-0.0059279277920723,0.0105323791503906,-0.0164603069424629,17042432,-3476298,-14824032,-1118063,-2375961,0.545365763828158,29.1352580264211,32.7967161778361,1540.84523770944,34
2001,7,300.927490234375,6.18181419372559,6.18181419372559,8.63611888885498,-0.0046984888613224,0.0104961395263672,-0.0151946283876896,17227264,-3321215,-11750176,-798597,1357276,0.622882777824998,28.4855799973011,32.8379161655903,1539.4951254151,58
2001,8,300.65185546875,7.08380508422852,7.08380508422852,9.15390110015869,-0.00565194338560104,0.0150985717773438,-0.0207505151629448,13979136,-3291659,-14134240,-1459854,-4906617,0.607318338006735,28.5134128779173,32.8516494948417,1539.57104006664,55
2001,9,300.614013671875,3.11141490936279,3.11141490936279,5.22845268249512,-0.00396894663572311,0.010009765625,-0.0139787122607231,17695228,-3867676,-9925168,-1080066,2822318,0.626239813864231,28.8891567662358,33.0820642411709,1540.641487451,54
2001,10,300.5458984375,-1.37388134002686,-1.37388134002686,4.59188938140869,-0.0040493980050087,0.00827980041503906,-0.0123291984200478,15766016,-4025623,-10126560,-1142491,471342,0.628681294620037,29.0158696174622,32.6136051211506,1540.38398121719,49
2001,11,300.1572265625,-5.3878927230835,-5.3878927230835,6.43026256561279,-0.00721750035881996,0.007049560546875,-0.014267060905695,16041984,-5545920,-18050144,-1609680,-9163760,0.571916867047548,28.6188848465681,32.3068941012025,1539.1835311447,39
2001,12,298.89013671875,-3.73416614532471,-3.73416614532471,6.07256984710693,-0.0060579739511013,0.00138092041015625,-0.00743889436125755,15382528,-5938817,-15150992,-1230352,-6937633,0.61983092688024,27.1847590506077,30.6314279325306,1534.10444425396,57
2002,1,298.2783203125,-3.54326629638672,-3.54326629638672,5.16168308258057,-0.00515401735901833,0.000301361083984375,-0.0054553784430027,17363456,-6523584,-12888688,-961696,-3010512,0.528885768726468,26.7650685086846,31.2631610780954,1533.86722583495,53
2002,2,298.2685546875,-2.29329109191895,-2.29329109191895,5.06486225128174,-0.00468384847044945,0,-0.00468384847044945,21577216,-8413471,-11714128,-864400,585217,0.456556901335716,26.8558915928006,32.0093386340886,1534.92683754959,56
2002,3,299.651123046875,-0.763933181762695,-0.763933181762695,3.04706931114197,-0.0036628283560276,1.1444091796875e-05,-0.00367427244782448,24178348,-7897679,-9159728,-666512,6454429,0.511795403435826,27.6850184574723,32.0841089822352,1536.88065713627,58
2002,4,301.38916015625,0.316593170166016,0.316593170166016,1.97702622413635,-0.00337208434939384,6.103515625e-05,-0.00343311950564384,24939520,-6776843,-8432112,-610462,9120103,0.489516891539097,29.2832117602229,32.413708884269,1540.72826977589,19
2002,5,302.071533203125,4.64433670043945,4.64433670043945,6.88397693634033,-0.00408735498785973,0.00529098510742188,-0.0093783400952816,19580416,-3834244,-10221648,-511646,5012878,0.462355418130755,29.651631206274,32.828760612756,1541.9726634041,25
